filename,width,height,class,xmin,ymin,xmax,ymax
160.jpg,128,128,Bacterial Infection,17,27,36,66
160.jpg,128,128,Bacterial Infection,50,1,73,26
160.jpg,128,128,Bacterial Infection,110,44,126,72
2391.jpg,128,128,Pyoderma Gangrenosum,17,8,128,97
532.jpeg,128,128,Bowen,30,44,63,89
1288.jpg,128,128,Nail Fungal Infection,61,7,96,66
1947.jpg,128,128,Melanoma,42,31,84,89
419.jpg,128,128,Carcinoma,80,46,88,56
404.jpg,128,128,Carcinoma,56,43,73,61
2033.jpg,128,128,Melanoma,61,37,72,51
45.jpg,128,128,Actinic,18,40,70,103
115.jpg,128,128,Actinic,76,35,92,55
115.jpg,128,128,Actinic,3,45,18,70
2215.jpg,128,128,Pityriasis Rubra Pilaris,8,11,109,124
2129.jpg,128,128,Melanoma,42,25,79,95
2184.jpg,128,128,Pemphigoid,7,51,53,114
2184.jpg,128,128,Pemphigoid,91,39,115,63
2184.jpg,128,128,Pemphigoid,76,21,90,48
2184.jpg,128,128,Pemphigoid,87,86,98,100
1321.jpg,128,128,Nail Fungal Infection,43,33,91,88
1215.jpg,128,128,Dystrophic Bullosa,28,10,94,92
2106.jpg,128,128,Melanoma,31,24,96,101
709.jpg,128,128,Carbuncle,25,36,101,93
2276.jpg,128,128,Psoriasis,57,47,102,77
2276.jpg,128,128,Psoriasis,1,99,34,127
2276.jpg,128,128,Psoriasis,33,2,50,23
1042.jpg,128,128,Chickenpox,46,28,63,40
1042.jpg,128,128,Chickenpox,64,67,79,79
633.jpg,128,128,Carbuncle,27,37,88,109
1962.jpg,128,128,Melanoma,41,35,91,91
1360.jpg,128,128,Herpes Virus,40,30,108,69
1370.jpg,128,128,Herpes Virus,51,12,90,55
1744.jpg,128,128,Measles,5,31,116,122
369.jpg,128,128,Carcinoma,29,54,60,89
2555.jpg,128,128,Wart,69,35,109,72
2555.jpg,128,128,Wart,46,68,70,89
1670.jpg,128,128,Measles,22,2,121,77
83.jpg,128,128,Actinic,73,68,92,84
83.jpg,128,128,Actinic,107,21,125,43
2343.jpg,128,128,Pyoderma Gangrenosum,31,14,111,100
584.jpeg,128,128,Bowen,29,19,97,105
506.jpg,128,128,Carcinoma,48,44,65,85
1762.jpg,128,128,Measles,16,17,119,125
1687.jpg,128,128,Measles,1,2,126,37
1687.jpg,128,128,Measles,23,57,109,128
22.jpg,128,128,Actinic,10,1,73,39
22.jpg,128,128,Actinic,77,54,102,87
24.jpg,128,128,Actinic,24,43,54,67
24.jpg,128,128,Actinic,73,96,107,128
392.jpg,128,128,Carcinoma,22,54,63,128
826.jpg,128,128,Cellulitis,22,31,93,86
413.jpg,128,128,Carcinoma,59,56,82,80
1432.jpg,128,128,Hives,50,5,111,48
1432.jpg,128,128,Hives,107,51,128,71
1432.jpg,128,128,Hives,34,66,82,92
1432.jpg,128,128,Hives,69,103,105,128
162.jpg,128,128,Bacterial Infection,37,57,66,112
162.jpg,128,128,Bacterial Infection,71,1,110,52
2331.jpg,128,128,Pyoderma Gangrenosum,9,18,107,108
2148.jpg,121,107,Melanoma,17,10,100,86
2210.jpg,128,128,Pityriasis Rubra Pilaris,27,9,124,80
2210.jpg,128,128,Pityriasis Rubra Pilaris,83,84,119,120
2210.jpg,128,128,Pityriasis Rubra Pilaris,49,107,68,124
2253.jpg,128,128,Psoriasis,7,16,110,96
2175.jpg,128,128,Pemphigoid,35,19,101,120
2027.jpg,128,128,Melanoma,17,46,65,108
1457.jpg,128,128,Hives,9,78,48,109
1457.jpg,128,128,Hives,55,16,87,69
2245.jpg,128,128,Psoriasis,46,31,106,59
2245.jpg,128,128,Psoriasis,54,76,109,118
2073.jpg,128,128,Melanoma,39,10,98,95
2488.jpg,128,128,Wart,55,56,85,86
1810.jpg,128,128,Melanoma,46,60,59,73
645.jpg,128,128,Carbuncle,40,12,83,48
2095.jpg,128,128,Melanoma,32,49,87,83
1179.jpg,128,128,Cold Sore,54,83,87,107
2266.jpg,128,128,Psoriasis,1,8,39,112
2266.jpg,128,128,Psoriasis,55,1,109,36
434.jpg,128,128,Carcinoma,8,31,84,117
275.jpg,128,128,Carcinoma,41,34,91,101
275.jpg,128,128,Carcinoma,1,76,28,122
2191.jpg,128,128,Pemphigoid,11,5,118,119
824.jpg,128,128,Cellulitis,31,41,84,89
1327.jpg,128,128,Nail Fungal Infection,40,25,112,48
1150.jpg,128,128,Cold Sore,33,70,91,103
1150.jpg,128,128,Cold Sore,51,26,99,48
1489.jpg,128,128,Hives,27,12,108,123
954.jpg,128,128,Chickenpox,16,82,95,119
954.jpg,128,128,Chickenpox,47,1,79,25
954.jpg,128,128,Chickenpox,7,1,32,19
954.jpg,128,128,Chickenpox,20,51,45,63
954.jpg,128,128,Chickenpox,89,13,108,21
592.jpeg,128,128,Bowen,15,45,86,112
1265.jpg,128,128,Nail Fungal Infection,8,54,116,109
1760.jpg,128,128,Measles,10,8,123,114
1267.jpg,128,128,Nail Fungal Infection,53,35,94,75
172.jpg,128,128,Bacterial Infection,56,8,108,61
1800.jpg,128,128,Melanoma,43,37,84,87
975.jpg,128,128,Chickenpox,20,11,65,49
975.jpg,128,128,Chickenpox,56,83,69,94
975.jpg,128,128,Chickenpox,95,40,105,53
975.jpg,128,128,Chickenpox,106,27,115,33
2275.jpg,128,128,Psoriasis,25,59,122,103
10.jpg,128,128,Actinic,19,64,54,111
10.jpg,128,128,Actinic,37,21,58,54
10.jpg,128,128,Actinic,65,65,94,97
776.jpg,128,128,Cellulitis,48,43,88,75
776.jpg,128,128,Cellulitis,41,85,85,114
776.jpg,128,128,Cellulitis,2,34,18,60
1732.jpg,128,128,Measles,8,15,120,100
2371.jpg,128,128,Pyoderma Gangrenosum,5,12,119,125
246.jpg,128,128,Carcinoma,34,16,104,113
140.jpg,128,128,Actinic,38,6,75,40
140.jpg,128,128,Actinic,49,73,68,96
140.jpg,128,128,Actinic,88,14,114,37
995.jpg,128,128,Chickenpox,1,13,85,37
995.jpg,128,128,Chickenpox,42,47,57,63
995.jpg,128,128,Chickenpox,85,68,107,84
995.jpg,128,128,Chickenpox,70,99,77,105
1885.jpg,128,128,Melanoma,56,38,103,83
497.jpg,128,128,Carcinoma,70,35,102,69
2556.jpg,128,128,Wart,31,21,84,92
2434.jpg,128,128,Squamous Carcinoma,24,32,90,94
341.jpg,128,128,Carcinoma,30,42,93,86
2066.jpg,128,128,Melanoma,32,42,102,101
1775.jpg,128,128,Measles,47,54,106,94
1775.jpg,128,128,Measles,16,84,34,101
1775.jpg,128,128,Measles,46,21,60,27
1775.jpg,128,128,Measles,48,1,72,13
2460.jpg,128,128,Squamous Carcinoma,28,28,84,80
2102.jpg,128,128,Melanoma,29,42,63,88
344.jpg,128,128,Carcinoma,59,33,100,75
2340.jpg,128,128,Pyoderma Gangrenosum,17,5,114,112
2289.jpg,128,128,Psoriasis,55,22,124,59
2289.jpg,128,128,Psoriasis,56,90,111,128
2289.jpg,128,128,Psoriasis,71,68,109,85
1300.jpg,128,128,Nail Fungal Infection,31,43,90,99
1259.jpg,128,128,Nail Fungal Infection,37,20,77,60
922.jpg,128,128,Chickenpox,49,85,79,122
922.jpg,128,128,Chickenpox,103,4,128,29
756.jpg,128,128,Cellulitis,63,9,102,33
1216.jpg,128,128,Dystrophic Bullosa,10,63,53,111
1216.jpg,128,128,Dystrophic Bullosa,73,66,90,84
2314.jpg,128,128,Pyoderma Gangrenosum,15,10,93,128
379.jpg,128,128,Carcinoma,69,51,87,73
1735.jpg,128,128,Measles,34,27,118,115
620.jpg,128,128,Carbuncle,73,43,110,67
1409.jpg,128,128,Hives,52,32,91,83
1409.jpg,128,128,Hives,2,21,45,63
1409.jpg,128,128,Hives,31,75,56,99
1409.jpg,128,128,Hives,95,85,125,119
2368.jpg,128,128,Pyoderma Gangrenosum,18,21,97,117
1209.jpg,128,128,Dystrophic Bullosa,4,6,112,90
1450.jpg,128,128,Hives,12,16,101,100
1515.jpg,128,128,Impetigo,60,10,87,57
1515.jpg,128,128,Impetigo,1,1,16,53
1515.jpg,128,128,Impetigo,94,61,110,86
1515.jpg,128,128,Impetigo,71,77,84,102
1376.jpg,128,128,Herpes Virus,28,25,103,87
1155.jpg,128,128,Cold Sore,34,35,54,76
1155.jpg,128,128,Cold Sore,86,41,100,55
1155.jpg,128,128,Cold Sore,88,80,111,113
59.jpg,128,128,Actinic,44,43,88,93
790.jpg,128,128,Cellulitis,16,25,116,102
1830.jpg,128,128,Melanoma,20,21,90,91
1142.jpg,128,128,Cold Sore,22,18,111,99
90.jpg,128,128,Actinic,70,59,104,104
90.jpg,128,128,Actinic,11,75,54,106
2120.jpg,128,128,Melanoma,19,25,95,100
901.jpg,128,128,Chickenpox,11,35,51,89
901.jpg,128,128,Chickenpox,64,35,110,91
1868.jpg,128,128,Melanoma,46,57,82,94
385.jpg,128,128,Carcinoma,30,71,87,99
385.jpg,128,128,Carcinoma,54,14,92,38
137.jpg,128,128,Actinic,14,23,53,76
137.jpg,128,128,Actinic,83,16,112,73
2399.jpg,128,128,Pyoderma Gangrenosum,6,3,116,99
2481.jpg,128,128,Wart,65,32,99,70
1795.jpg,128,128,Melanoma,45,38,79,81
1795.jpg,128,128,Melanoma,92,93,112,115
54.jpg,128,128,Actinic,40,24,78,97
54.jpg,128,128,Actinic,98,46,124,77
2090.jpg,128,128,Melanoma,33,22,76,80
880.jpg,128,128,Cellulitis,43,48,74,73
